model_name,dataset_name,train_idc,test_idc,random_seed,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params
imagine_cnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],195645,0.8637907608695652,0.8642979724948077,0.8641671698572209,0.86368276022549,0.8637907608695652,0.9091288399045264,371220
imagine_cnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],705223,0.8576766304347826,0.857643252473645,0.8577582300903347,0.8576471502240637,0.8576766304347826,0.9051087599800235,371220
imagine_cnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],688933,0.8583559782608695,0.8583329086318372,0.8584894964279385,0.8583381317162999,0.8583559782608695,0.9055680081423165,371220
imagine_cnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],890203,0.8631114130434783,0.8636110929960236,0.8635364395824903,0.8630687131601978,0.8631114130434783,0.9087115479000252,371220
imagine_cnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],517391,0.8542798913043478,0.8543124896410421,0.8543654740387707,0.8542314963261676,0.8542798913043478,0.9028283633683629,371220
imagine_cnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],195645,0.8627717391304348,0.8627336931565872,0.86278858559611,0.8627675442823346,0.8627717391304348,0.9085123576608833,371220
imagine_cnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.8549592391304348,0.8553128208697325,0.8551808244723386,0.8548440923827151,0.8549592391304348,0.9032347219705812,371220
imagine_rnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],688933,0.8523351648351648,0.8545427085171107,0.8540254803617465,0.8520980199050561,0.8523351648351648,0.9013973262251734,357556
imagine_rnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],890203,0.8567994505494505,0.8569444715682351,0.8569382754420297,0.8567639831637515,0.8567994505494505,0.9045108361040946,357556
imagine_rnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],517391,0.8564560439560439,0.8569648492142344,0.8571859556896174,0.8563288526337084,0.8564560439560439,0.9042498429768373,357556
imagine_rnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],195645,0.8478708791208791,0.8493730050001053,0.8491025886196075,0.84751054772641,0.8478708791208791,0.8983751683670846,357556
imagine_rnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],705223,0.8564560439560439,0.8570539294419764,0.8568521729746464,0.8564733429597751,0.8564560439560439,0.9042963473501432,357556
imagine_rnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],688933,0.8569972826086957,0.8578899230272847,0.8580293306040897,0.8572117479932899,0.8569972826086957,0.9047753431945034,357556
imagine_rnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],890203,0.8508831521739131,0.85223345154686,0.8517920555196459,0.8507923174465608,0.8508831521739131,0.9005065021810884,357556
imagine_rnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],517391,0.8549592391304348,0.8566191514995867,0.855978013435765,0.8550108637173296,0.8549592391304348,0.9032838678676919,357556
imagine_rnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],195645,0.8491847826086957,0.8504047075878817,0.8501039491150254,0.8489395804714747,0.8491847826086957,0.8993042705662089,357556
imagine_rnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],705223,0.8400135869565217,0.8403893771466846,0.8408580269899205,0.8403101951981673,0.8400135869565217,0.8935174377248876,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],688933,0.8485054347826086,0.8492140574794682,0.8492107880881236,0.8484180885603626,0.8485054347826086,0.8989469951430069,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],890203,0.8325407608695652,0.8343030325385561,0.833756309489327,0.8321695949157946,0.8325407608695652,0.8881198549314371,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.845108695652174,0.8454255666256071,0.8452473317091183,0.845026924465843,0.845108695652174,0.8966734427896808,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],195645,0.8389945652173914,0.8397434520583943,0.84007173072484,0.8391901794570072,0.8389945652173914,0.8927733491612811,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],705223,0.8522418478260869,0.8528575122143427,0.852989292610311,0.8523309234951395,0.8522418478260869,0.9015368436693479,357556
